conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,lang,quote_count,reply_count,retweet_count
1901066818615472442,2025-03-16T00:23:44.000Z,470,"TARIF BALLROOM FAIRMONT
UNTUK RAPAT DPR KEBUT
RUU TNI ??? , 
Fantasi  HARGA 

Katanya Efisiensi !!! 
Pak @prabowo

Kenapa tidak gedung DPR  
Anggaran siapa yg dipakai??? 

Kenapa harus buru buru
URGENSI NYA APA

Kenapa tidak TERBUKA!? 

Kami menolak
#TolakRUUTNI
#TolakRUUTNI https://t.co/ULiQJnblQ4",1901066818615472442,https://pbs.twimg.com/media/GmHyMiObwAAxSKs.jpg,in,10,45,283
1901014671244882082,2025-03-15T23:42:56.000Z,4,"@nutsshere @giIangmahesa Betulss tapi harusnya pertanyaan ini ditanyakan ke dprnya ga sih kak? bukan hotelnya, menurutku yg harus dan utama bgt dikritik ya dprnya yg buang buang anggaran begini yg katanya efisiensi tp malah begini, kritik hotelnya oke lah tp maksudku kita fokus aja ke dprnya",1901056549952647510,,in,0,0,0
1901048728632631596,2025-03-15T23:11:51.000Z,6,"Dibilang wkt itu, jgn memilih anggota dewan legislatif lg...percuma mereka ga mewakili rakyt...lebih bgs tnp adanya wakil rakyt, lebih efisiensi anggaran...biar rakyat yg jd kontrol kinerja pemerintah...
Adanya mereka cm nyusahin rakyt dgn mengakali UU...",1901048728632631596,,in,0,0,3
1901043176322068904,2025-03-15T22:49:47.000Z,559,"Pak Wowo berani nggak tegur anggota DPR dan TNI yg rapat di Hotel Mewah untuk bahas RUU TNI, kan bertentangan dng semangat efisiensi anggaran ? https://t.co/FUxxBnfVTc",1901043176322068904,https://pbs.twimg.com/media/GmHcsb1bcAEKzOJ.jpg,in,15,124,203
1900935771877421343,2025-03-15T22:33:00.000Z,2,"@detikcom Oo berarti dlm efisiensi anggaran APBN, jd trend Rapat RUU oleh DPR di Hotel mewah agar hemat jasa kebersihan gedung DPR, hemat biaya listrik, air, wifi dll. begitukah???🤣🤣🤣",1901038950438907941,,in,0,0,0
1901037059223285785,2025-03-15T22:25:29.000Z,2,"Kata2 yg cocok menggambarkan pejabrut2 yang ""rela"" rapat dini hari di HOTEL secara tertutup di tengah perintah efisiensi anggaran cuma untuk mau ngelolosin RUU bekas orba yg nyatanya mengancam warga sipil.
Coba dong bilang gitu ke mereka @zarryhendrik",1901037059223285785,,in,0,1,0
1901033377874207089,2025-03-15T22:10:51.000Z,7,"Demi Tuhan, gua gak ikhlas misal RUU TNI ini bener-bener disahin. Persetan soal efisiensi anggaran misal ngadain rapat panja aja di hotel mewah.

Rapatnya pun sembunyi-sembunyi plus bukan di hari kerja pula. Sinting! Harusnya lu pada malu sih dipanggil WAKIL rakyat.

#TolakRUUTNI",1901033377874207089,,in,0,1,4
1900888753599901821,2025-03-15T22:08:40.000Z,6,"@rakjarmelawan Istilah efisiensi hanya untuk anggaran kepada rakyat seperti subsidi, pembangunan infrastruktur dll. Tapi kalau untuk jajaran pemerintah dan aparatur negara tidak ada kata efisiensi yang ada hanyalah bonus, tunjangan lagi dan gaji nambah. Koruptor semua mmg",1901032827690553724,,in,0,0,1
1901031239093714971,2025-03-15T22:04:58.000Z,335,@zarryhendrik enak gak zar gaji buzzer dari duit hasil efisiensi anggaran?😋,1901031899289841781,,in,1,0,8
1901027375217070349,2025-03-15T21:47:00.000Z,70,"alhamdulilah balonnya tidak kena efisiensi anggaran-
WKWKWKWK https://t.co/iACbB5AFYF",1901027375217070349,https://pbs.twimg.com/media/GmHOT8Wa8AAqcSO.jpg,in,0,40,1
1901025806622814467,2025-03-15T21:40:46.000Z,802,"Rapat di Hotel Mewah saat Efisiensi Anggaran, Sekjen DPR Ngaku Punya Cadangan Duit
https://t.co/UTUWC5uIwN",1901025806622814467,,in,101,478,329
1901024163973788093,2025-03-15T21:40:05.000Z,13,"@pandji RAKYAT : EFISIENSI..EFISEINSI...TAIK KONTOL BAWAHAN LO @prabowo 

LO TERIIAAAKK MULU EFISEINSI...TAPI BAWAHAN LO MALAH BUANG² ANGGARAN DI HOTEL MEWAH....RAPAT NYA DI OYO ATO REDDORS NAPA HA?! https://t.co/XjAUCpqY0y",1901025636308971733,https://pbs.twimg.com/media/GmHMvDTbcAAOUjD.jpg,in,0,0,1
1900888753599901821,2025-03-15T21:03:28.000Z,2,"@rakjarmelawan @prabowo bagaimana pak presiden yang terhormat bapak capek""efisiensi anggaran malah DPR yang poya poya boros",1901016421150404986,,in,0,0,0
1900886097082937391,2025-03-15T20:31:37.000Z,1,"@Mdy_Asmara1701 Ini goblokkkkk siii, efisiensi anggaran, anggaran nya dipake rapat dan bukber di hotel😝😝",1901008405218947250,,in,0,0,0
1900979151760474210,2025-03-15T19:54:36.000Z,19,"@Dennysiregar7 Gedung DPR ternyata dah gk guna lgi ya, efisiensi anggaran gk berlaku ya",1900999088633770061,,in,0,0,1
1900983008347189674,2025-03-15T19:01:54.000Z,2,"@PakBebek1 Efisiensi anggaran buat publik, bukan buat para bajing*n

#TolakRUUTNI #ResetIndonesia",1900985829188657277,,in,0,0,0
1900979892411658545,2025-03-15T18:38:19.000Z,2,"Efisiensi anggaran tapi rapat secara diam diam di hotel mewah 
#tolakruutni #TolakRevisiUUTNI https://t.co/qrDxbgmro0",1900979892411658545,https://pbs.twimg.com/media/GmGjI2KbcAIOEeC.jpg,in,0,0,1
1900975043422875984,2025-03-15T18:19:03.000Z,0,"4. Efisiensi Harus Berdampingan dengan Transparansi

Tidak ada efisiensi tanpa transparansi.

Bagaimana publik bisa yakin ada efisiensi jika laporan penggunaan anggaran tidak terbuka?

- Prof @ProfesorZubairi",1900975043422875984,,in,1,0,0
1900915050124132625,2025-03-15T18:16:01.000Z,3,@barengwarga @KontraS Efisiensi anggaran rapat gelap di hotel..wakil rakyat macam apa kalian ? @DPR_RI  #tolakRUUTNI,1900974281221370017,,in,0,0,2
1900968335405387845,2025-03-15T17:52:24.000Z,7,anjing anggaran kampus sok efisiensi tapi rapat di hotel najis geli bgt gua pemerintah iblis,1900968335405387845,,in,0,2,1
1900962251156451744,2025-03-15T17:28:13.000Z,7,"buset baru liat berita RUU TNI dikebut di HOTEL FAIRMONT💀💀💀💀

RUU TNI di HOTEL FAIRMONT di tengah - tengah EFISIENSI ANGGARAN",1900962251156451744,,in,0,2,0
1900960524457963538,2025-03-15T17:21:21.000Z,3,"Ya pasti tantrum lah. Apalagi revisi dibahas kebut sampai larut malam di hotel mewah dalam konteks negara defisit, penerimaan yoy terjun, dan potong anggaran belanja (efisiensi) bahkan ASN terdampak.

Api gampang meluas pada rumput kering seperti Calabasas.",1900960524457963538,,in,0,1,3
1900955022223176129,2025-03-15T16:59:29.000Z,1,kontol bet kontol kampus kena efisiensi libur hampir sebulan gabisa nyalain ac anggaran ina inu di pangkas lu pada rapat di fairmont tai,1900955022223176129,,in,0,0,0
1900848560452841597,2025-03-15T16:49:58.000Z,48,"@__AnakKolong Katanya efisiensi anggaran
Katanya gak boleh berkegiatan di hotel

Eeee ini malah para anggota dewan yg sangat super mulia @DPR_RI malah keluar jalur.....

Gimana neh @prabowo ? Jan omon² doang dong",1900952626059235495,,in,0,0,5
1900952621340651728,2025-03-15T16:49:57.000Z,4,"Katanya EFISIENSI anggaran, tapi rapat tetep di hotel mewah. Kenapa sih hal hal kecil kayak begini aja harus bohong???????

#TOLAKRUUTNI",1900952621340651728,,in,0,0,1
1900882755925536840,2025-03-15T16:28:12.000Z,4,"@KontraSupdates @KontraS kepentingan umum lainnya
4.sebuah tindakan pemborosan anggaran karena di adalan rapat di sebuah hotel mewah (efisiensi?)

Menurut saya tidak adanya korelasi antara anggota institusi pertahanan negara yg merangkap ke ranah hukum publik.",1900947146033287365,,in,0,0,0
1900931401043898420,2025-03-15T16:23:53.000Z,14,@alisyarief efisiensi anggaran tapi rapat dilakukan di hotel berbintang 🤔🧐,1900946062002844157,,in,1,0,2
1900941624672182479,2025-03-15T16:16:53.000Z,2,"Mnrt presiden dan kabinetnya yg paling ""efisiensi"", kebutuhan negara adalah kocorin anggaran ke institusi yg dipenuhi dan dipimpin org2 serakah, arogan, kasar dan gw 100% yakin rakyat tau gmn kinerja org2 inj",1900944297857610135,,in,0,0,0
1900942350303850853,2025-03-15T16:09:08.000Z,4,Mantap Fairmont. Lagi masa efisiensi anggaran bukan katanya? 👀,1900942350303850853,,in,0,0,1
1900382427635208588,2025-03-15T15:49:26.000Z,26,"@KontraS @DPR_RI ""Efisiensi"" itu hanya untuk rakyat, bukan untuk elit. 

Saat rakyat disuruh berhemat, anggaran hotel mewah justru mengalir deras. 

Semangat bekerja di akhir pekan? 

Sejak kapan DPR punya nilai ""workaholic""? 

Kalau mendadak rajin begini, pasti ada ""vitamin"" spesial di balik",1900937390463873409,,in,0,2,13
1900831431494168915,2025-03-15T15:32:56.000Z,5,"@realfedinuril tpi gue dpt jawaban dri temen gue kalau anggaran ini termasuk anggaran dinas dan ga kena efisiensi, terus ni rapat diadakan secara tertutup krn situasinya genting dan ini soal keamanan negara. Coba dah jelasin ke gue yg beliau maksud 'genting' ni apaa? (bertanya dg nada halus)",1900933237226303771,,in,0,0,0
1900926567989358620,2025-03-15T15:06:25.000Z,9,Bisa kalian ya hura-hura demi kepetingan kelompok kalian di hotel mewah bintang 5 saat lampu-lampu di jalan mati demi efisiensi anggaran? https://t.co/h5Zwso1tv0,1900926567989358620,https://pbs.twimg.com/ext_tw_video_thumb/1900926502952464389/pu/img/h2B1LbJJ05-nmpqU.jpg,in,0,0,5
1900892457761730852,2025-03-15T14:59:15.000Z,15,@Ary_PrasKe2 @2TRafiS1 @Anak__Ogi @AntoniusCDN @ArjayaDirja @Marbot_Udien @King_PWS_ @HumorJonTampan @GunRomli @GM_Warrios @Cintada16 Ngapain ada gedung dpr kalau ga digunain wak? @DPR_RI katanya efisiensi anggaran? Terus ko bisa bisanya rapat di hotel? Dzolimnya kalian ini,1900924762840297925,,in,0,0,0
1900736420517412991,2025-03-15T14:28:28.000Z,5,"@kumparan Makin gak karuan, gedung dpr mesti dikuasai lagi oleh rakyat, perwakilannya saat ini makin jauh dari amanat rakyat dan makin kentara semuanya hanya bahas bagi bagi kekuasaan, efisiensi hanya jargon, faktanya eksploitasi anggaran dan kekuasaan",1900917014627316231,,in,0,0,0
1900909218477040097,2025-03-15T14:19:55.000Z,5,"@Mdy_Asmara1701 Pantsan boros anggaran, ternyata pada rapat di hotel mewah, efisiensi ndasmu..",1900914865885377002,,in,0,0,0
1900914356130283918,2025-03-15T14:17:54.000Z,2,"Paradoks Efisiensi Anggaran: Pemerintah dan DPR Gelar Rapat di Hotel Mewah, Bukan di Senayan https://t.co/HoCyeH9gEJ",1900914356130283918,,in,0,0,0
1900774069714514093,2025-03-15T14:11:21.000Z,11,"@rizkidwika Miris banget ya, di satu sisi banyak sektor yang terdampak karena efisiensi anggaran. Sampai gedung perpusnas aja harus tutup jam 18.00 WIB. Tapi di satu sisi DPR dengan entengnya rapat do hotel fairmont yang notabene adalah hotel mewah. Ternyata sama aja di zaman bapak @prabowo",1900912707211284696,,in,0,0,0
1900899939829641682,2025-03-15T13:55:23.000Z,5,"@__AnakKolong Singkat, padat dan jelas 👍.
Tapi ini bukan sekedar hotel Fairmont, tapi ini hanya utk efisiensi anggaran dari gedung @DPR_RI ke permufakatan tipu² demi ambisi kekuasaan.
Sungguh ibu pertiwi tdk memiliki muka lagi.",1900908691693424932,,in,0,0,0
1900885875086815620,2025-03-15T13:55:07.000Z,1,"@satriohendri Efisiensi anggaran, tp yg bikin aturan justru melanggar. satu guru satu ilmu SKBK",1900908621808173160,,in,0,0,0
1900891449757225042,2025-03-15T13:47:47.000Z,6,"@neVerAl0nely @InfoKomando Apa gunanya ada gedung DPR kalo rapatnya di hotel dan malah tertutup? Katanya efisiensi anggaran, tapi kalau untuk pejabat, efisiensi itu cuma wacana. Sebenarnya yang boros itu rakyat atau pejabat? Rakyat terus dikasih kabar buruk, sementara mereka enak-enakan pakai uang negara",1900906777316913193,,in,0,0,4
1900903250850935151,2025-03-15T13:33:46.000Z,2,"Kayakna keburu2 banget bahas RUU TNI?? dan logika nya efisiensi anggaran dipotong 50%, tapi dana cadangan dipakai untuk penginapan Rp2,6-4,6 juta per kamar karena ada ""government rate"" yang ""terjangkau"" ?? oiya apa kabarnya RUU perampasan aset?? @DPR_RI 

#republikNdasmu",1900903250850935151,,in,0,2,0
1900899195436888172,2025-03-15T13:26:45.000Z,66,"@kumparan Ketika rakyat diminta berhemat dan Wamen Dikti bicara tentang ""efisiensi menyentuh aspek seremonial,"" DPR punya definisi berbeda: penginapan mewah untuk membahas UU yang akan mengubah kedudukan TNI adalah ""prioritas legislasi."" 

Masih bertanya-tanya mengapa publik geruduk hotel",1900901483102826820,,in,0,1,19
1900886097082937391,2025-03-15T13:26:12.000Z,3,"@Mdy_Asmara1701 Anj**g munafiq, katanya efisiensi anggaran, 
Katanya semuanya transparan,
Kok gini jadinyaaaaaa?????
Ini dah benar2 gilaaaaa",1900901345344762257,,in,0,0,0
1900899195436888172,2025-03-15T13:26:03.000Z,396,"@kumparan Inilah surealisme birokrasi: RUU TNI disebut ""memiliki tingkat urgensitas tinggi"" hingga perlu dibahas di hotel bintang 5 karena ""rapat maraton sampai dini hari"". 

Sekjen DPR berargumen perlu tempat ""beristirahat"" seolah tidak ada ruang rapat di gedung DPR yang bisa digunakan 24",1900901307155992604,,in,4,4,102
1900880170011291929,2025-03-15T13:18:01.000Z,3,"@tijabar ""Terburu-buru mengejar target karena banyak hal yang hendak ditabrak"" adalah frasa yang seharusnya membuat kita semua waspada. 

Ketika UU fundamental tentang peran militer dalam negara dibahas secara kilat, tertutup, dan mewah—sembari menuduh kritikus sebagai ""trauma masa",1900899284666773844,,in,0,0,2
1900880170011291929,2025-03-15T13:17:33.000Z,27,"@tijabar Di tengah kebijakan ""efisiensi anggaran"" yang membuat anggaran riset harus diprioritaskan, DPR justru menggelar rapat di hotel bintang 5 untuk membahas RUU TNI secara tertutup. 

Ketika dikritik, responnya bukan transparansi, tapi ""RUU lain juga dibahas di hotel mewah kok!""",1900899168006332624,,in,0,2,4
1900890265189314765,2025-03-15T13:14:27.000Z,2,"@inilahdotcom Saat Wamen Dikti bicara tentang ""efisiensi anggaran menyentuh aspek seremonial,"" Pak Utut justru membuktikan bahwa ""konsinyering"" di hotel bintang lima adalah kebutuhan mendesak yang tak bisa diselesaikan di kantor DPR. 

Lucunya, rapat tertutup tentang peningkatan peran militer",1900898390462132583,,in,0,0,0
1900890265189314765,2025-03-15T13:13:45.000Z,2,"@inilahdotcom Oh, komparasi yang brilian! ""RUU Kejaksaan dibahas di Sheraton kok tidak dikritik?"" adalah cara canggih mengatakan ""Semua korupsi anggaran sama-sama sah, jangan pilih-pilih!"" 

Ternyata pemborosan anggaran di tengah kebijakan efisiensi bukan masalah jika semua lembaga",1900898211000365320,,in,0,1,1
1900895715658002860,2025-03-15T13:03:50.000Z,11,"Efisiensi Anggaran 👀🔥

#CaturAstaJKT48
https://t.co/Z8G5zUIQif",1900895715658002860,,in,0,0,1
1900894108799176915,2025-03-15T12:57:27.000Z,6,WADUH EFISIENSI ANGGARAN? KEK KENAL TUH,1900894108799176915,,in,0,1,1
1900890265189314765,2025-03-15T12:42:10.000Z,2973,"🚨Ketua Komisi I DPR Utut Adianto nampaknya tak senang dengan kritikan yang deras mengalir, akibat dia bersama rekan-rekan satu komisinya gelar rapat di hotel mewah demi mengebut pembahasan RUU TNI.

Seolah tak mengindahkan perasaan masyarakat dan instansi lainnya yang terdampak https://t.co/YPwhMpyfaL",1900890265189314765,https://pbs.twimg.com/media/GmFRlIqa8AAi0iP.jpg,in,623,779,1043
1900890261699653718,2025-03-15T12:42:09.000Z,4,"🚨Ketua Komisi I DPR Utut Adianto nampaknya tak senang dengan kritikan yang deras mengalir, akibat dia bersama rekan-rekan satu komisinya gelar rapat di hotel mewah demi mengebut pembahasan RUU TNI.

Seolah tak mengindahkan perasaan masyarakat dan instansi lainnya yang terdampak https://t.co/klHhje5fQ8",1900890261699653718,https://pbs.twimg.com/media/GmFRlIqa8AAi0iP.jpg,in,0,1,1
1900745989952336035,2025-03-15T12:38:42.000Z,4,"@iyyoon @panditfootball Efisiensi anggaran itu seperti pedang bermata 2. Ingat, saat kamu berhemat, pasti ada yg dikorbankan. Pertanyaannya apa/siapa?

Di Argentina, dana pensiun dipangkas habis2an",1900889391759061178,,in,0,0,0
1900888536066249083,2025-03-15T12:35:18.000Z,6,"Wakil Rakyat semestinya memberikan contoh efisiensi anggaran, tapi ya sudahlah .... mungkin mereka bosan terus di Gedung DPR RI https://t.co/swrI4FNijz",1900888536066249083,https://pbs.twimg.com/media/GmFQCWKbcAIOd10.jpg,in,0,0,2
1900886097082937391,2025-03-15T12:30:55.000Z,1225,"@Mdy_Asmara1701 Baguslah, suruh efisiensi sekalian. Katanya anggaran jangan dipake rapat di hotel.

Sekarang hotel hotel di daerah lagi kelimpungan karena banyak pesanan yang dibatalkan.

Eh di pusat rapat di hotel mana diem diem bae",1900887432717103114,,in,3,7,68
1900885875086815620,2025-03-15T12:27:56.000Z,2,"@satriohendri Efisiensi anggaran, jadi rapat nya di hotel 😅😅😅",1900886682880405772,,in,0,0,0
1900883688843604248,2025-03-15T12:16:02.000Z,14,Stella Christie Jamin Efisiensi Anggaran Tak Ganggu Riset dan Pengembangan Sains https://t.co/j6AtGX5JNG,1900883688843604248,,in,6,23,4
1900875651873141071,2025-03-15T11:44:06.000Z,1,"Koalisi masyarakat sipil menilai rapat pembahasan revisi UU TNI di hotel mewah tidak peka dan sensitif terhadap rakyat di tengah efisiensi anggaran negara.  #Polhuk #AdadiKompas 

https://t.co/9exDN8gRlA",1900875651873141071,,in,1,0,0
1900745989952336035,2025-03-15T11:09:08.000Z,37,@panditfootball Wait wait….ini demo besar karena efisiensi anggaran? Kemaren akun sosmed mana tuh yg bilang argentina sukses bikin efisiensi anggaran sampe surplus pendapatan negara sampe indonesia disuruh nyontohin https://t.co/fnSa38M6lW,1900866849900032234,https://pbs.twimg.com/media/GmE8UhVbcAM-pHf.jpg,in,0,1,2
1900761358410674642,2025-03-15T09:46:00.000Z,3,"@TirtoID Katanyaa kudu efisiensi anggaran. Malah lu lu pada begini
Dzalim ya allaah..
Tolong ya allaah. Kasih ganjaran pedih utk mereka2 pemimpin yang dzalim, tidak amanah, dan jahat kpd rakyatnya",1900845931970576562,,in,0,1,0
1900829817488241097,2025-03-15T08:58:53.000Z,5,"TL;DR Kontroversi Penundaan CASN
▫️Jadwal tiba-tiba diundur &amp; memicu protes
▫️ DPR &amp; PANRB beda tafsir soal penundaan
▫️ Indikasi efisiensi anggaran meski dibantah
▫️ Salah satu contoh kebijakan dadakan",1900834072651325553,,in,0,1,0
1900829817488241097,2025-03-15T08:58:00.000Z,2,"Jika 1 juta CASN ditunda pengangkatannya selama 6 bulan-1 tahun, negara bisa menghemat banyak anggaran dari gaji dan tunjangan.

Tapi, dugaan penundaan karena anggaran dibantah MenPANRB tidak masuk dalam anggaran yang mengalami efisiensi. https://t.co/QAZib09tJk",1900833849417875823,https://pbs.twimg.com/media/GmEeT1aaoAAUJ3P.jpg,in,0,1,0
1900829817488241097,2025-03-15T08:55:56.000Z,2,"Dede Yusuf, Wakil Ketua Komisi II DPR dari Fraksi Partai Demokrat juga bilang, “Selain karena kondisi pemda yang cukup berat untuk mengalokasikan anggaran di masa awal transisi kepala daerah, hambatan juga terjadi imbas efisiensi anggaran yang dialami pemda."" https://t.co/xnYEiprLvK",1900833329521537032,https://pbs.twimg.com/media/GmEd1hSakAATqz8.jpg,in,0,1,0
1900829817488241097,2025-03-15T08:41:58.000Z,26,"Penundaan pengangkatan Calon ASN diduga karena efisiensi anggaran?

Tarik napas dulu sebelum baca sampai habis.

🧵 A thread https://t.co/is8Lp3IkDi",1900829817488241097,https://pbs.twimg.com/media/GmEapDTa8AAzNkz.jpg,in,1,3,7
1900826358047260867,2025-03-15T08:35:30.000Z,1,"@Mata_Netizen62 @2TRafiS1 @alamtegarrrr @Anak__Ogi @AntoniusCDN @barengwarga @ch_chotimah2 @Cintada16 @GM_Warrios @HumorJonTampan @Dennysiregar7 Sangat privasi, yaa. Rapatnyaa di hotel mewah. Padahal udaa ada arahan Presiden untuk efisiensi anggaran.

Atau mungkin bayar hotel dan lain-lainnyaa tek-tekan dari uang pribadi orang itu, yaa?",1900828190240895066,,in,0,0,0
1900824922773221554,2025-03-15T08:22:31.000Z,82,"Paradoks Efisiensi Anggaran, DPR &amp; Pemerintah Diam-diam Bahas RUU TNI di Hotel, Bukan di Senayan

Komisi I: Tanya ke Sekjen

https://t.co/aqug5U0ukO",1900824922773221554,,in,7,11,46
1900774069714514093,2025-03-15T07:36:02.000Z,2,"@k3ifirAdan @rizkidwika Denger2 kan dpr ga kena efisiensi, jd anggaran masih sama. Jd bisa lah rapat2 di hotel seperti biasa. Beda sama yg kena efisiensi kudu berhemat",1900813224003678308,,in,0,2,0
1900812012541915235,2025-03-15T07:31:13.000Z,53687,"Orang Jakarta pasti paham, ini hotel mahalnya kayak apa. Gunanya ada gedung DPR apa? Ini anggaran siapa yg dipakai? Katanya efisiensi? Dan kenapa buru2 sampai harus banget di hotel? Urgensinya apa? Yang terpenting: kenapa tdk terbuka?",1900812012541915235,,in,748,1084,21862
1900774069714514093,2025-03-15T06:08:32.000Z,1794,"@rizkidwika Ya kan bener Efisiensi.
Yg diefisiensi kan anggaran buat yg di bawah, supaya yang atas makin banyak jatah bagi bagi party party. 
Andalan kampanyenya aja Joget, jelas dong pas jadi kerjaannya Joget Joget terus sesama mereka, party party sampai bangkrut",1900791202859106667,,in,5,4,224
1900768582897643748,2025-03-15T04:38:39.000Z,4,Bukannya ga boleh rapat di hotel krn efisiensi anggaran ya?,1900768582897643748,,in,0,1,1
1900761358410674642,2025-03-15T04:18:04.000Z,34,"@TirtoID efisiensi hanya terdampak pada anggaran yg menyangkut urusan publik,

tapi tidak berlaku bagi pjabat pemerintah dan anggota dewan.

ngapain juga harus rapat di hotel mewah, pdhal mereka sudah punya gedung DPR ?
https://t.co/9RV7cgHZkt",1900763401997209641,,in,0,0,6
1900756636248997897,2025-03-15T03:51:11.000Z,2,"Katanya Efisiensi Anggaran...Lah Kok Ini Di Hotel...Gimana Konsepnya Ya,? https://t.co/ZaKQ8h2zcz",1900756636248997897,https://pbs.twimg.com/media/GmDYFjBasAAdezb.jpg,in,0,0,1
1900738884276978136,2025-03-15T03:04:21.000Z,10,"@neVerAl0nely Dipastikan hampir semua lembaga dan anggota DPR/DPRD 1/DPRD 2 tidak paham dan tidak mau tau dengan yg namanya efisiensi pak @prabowo.
Anggaran Perjadin mereka tidak boleh dikurangi sbb disitulah penghasilan sampingannya utk menutupi kekurangan dari gaji mereka.",1900744851127496821,,in,0,2,2
1900741681533907430,2025-03-15T02:51:45.000Z,12,"Ubur-ubur ikan lele !!!

Katanya efisiensi anggaran, ini DPR dan Pemerintah bahas RUU TNI kok di HOTEL...leeee.

Berarti cuma omon-omon leeee

https://t.co/Dtp4wkkYwP https://t.co/2eActziaA9",1900741681533907430,https://pbs.twimg.com/media/GmDKfGrbcAcfUOH.jpg,in,0,3,2
1900738884276978136,2025-03-15T02:40:38.000Z,597,"Perjalanan Dinas 45 Anggota DPRD Banyuasin Tidak Kena Efisensi? 

sejumlah anggota DPRD Banyuasin informasinya kumpul di sebuah rumah makan di Jogyakarta bersama Ketua DPRD Banyuasin Abdul Rais. 

Dalam video itu terdengar sejumlah ucapan terima kasih kepada Ketua DPRD Banyuasin https://t.co/4xMNdwR0Jq",1900738884276978136,https://pbs.twimg.com/ext_tw_video_thumb/1900738834650066946/pu/img/IdlN6BHGKgEF6o48.jpg,in,9,55,345
1900722642279428290,2025-03-15T01:36:06.000Z,3,"Tidak boleh rapat di hotel demi efisiensi dan realokasi anggaran untuk prioritas lainnya.

Haripu jiga ketan bakar lembang jeung cikopi hideung.",1900722642279428290,,in,0,2,0
1900506353833316380,2025-03-15T01:27:54.000Z,2,"@Decewon Banget baru beberapa bulan itu si gendut menjabat ada aja berengseknya. MBG beracun, efisiensi anggaran, hidup jokowi, misahin dia ama jokowi, peresmian danantara, gas 3 kg langka,korupsi pertamina dll, ruu dwifungsi ABRI, skrng negara rugi berapa triliyun. Goblok emang ga becus",1900720581349437534,,in,0,0,0
1900714768953975129,2025-03-15T01:04:49.000Z,15,"Menulis kembali untuk harian Kompas (14/03/25). 

Mengapa di tengah kebijakan efisiensi anggaran yang masif, pemerintah tetap menjalankan acara seperti retret bagi ratusan kepala daerah terpilih? 

Silakan disimak di kolom berikut. Semoga berguna.

https://t.co/rL7k4wnJ5R",1900714768953975129,,in,0,0,4
1900698505922179506,2025-03-15T00:33:47.000Z,14,"@CNNIndonesia Presidennya bilang efisiensi anggaran.
Rapat sampe tengah malam dihotel.
Tujuannya amankan posisi tni di wilayah kerja sipil.
Kalian punya pasukan dan gudang senjata, bisa apalah kita. Cuman ngerinya negara ini spt myanmar jadi junta militer bro.",1900706962310132102,,in,0,0,0
1900698597810700751,2025-03-15T00:00:33.000Z,0,"Ancaman Efisiensi Anggaran Bagi Dunia Perhotelan di Bali,Pejabat Kurangi Meeting,MICE Bakal Sepi?
https://t.co/KaOCcrvjuk",1900698597810700751,,in,0,0,0
1900681141243572256,2025-03-14T22:51:11.000Z,6,"1.Efisiensi itu pangkas anggaran  hak rakyat, bukan u/pejabat
2.Ralat UU yang tidak mengakomodir syahwat penguasa dg cepat, UU kepentingan rakyat masa bodo amat.
Beginilah kalau negara dikelola oleh bangsat..
.
Urus minyak kita ngga becus mau brantas korupsi..
NDASMU njeblug.. https://t.co/a2tY9IKSOV",1900681141243572256,https://pbs.twimg.com/ext_tw_video_thumb/1900681099648659464/pu/img/y8MgEFg0zhrVjfTO.jpg,in,0,1,3
1900680340118925523,2025-03-14T22:48:00.000Z,17,"Makan bergizi gratis vs Jalan Bagus demi kelancaran semua kegiatan rakyat.

Efek efisiensi pemotongan anggaran demi MBG. https://t.co/nkG0MjG1f8",1900680340118925523,https://pbs.twimg.com/ext_tw_video_thumb/1900680208723886080/pu/img/VX6T3lX7qKrBQbPR.jpg,in,0,0,1
1900554883411116141,2025-03-14T21:50:36.000Z,46,"@syabuhachi Ini terjadi dihampir semua negara dunia, semua pada efisiensi anggaran dll. Data terbaru yg kena imbas itu gol menengah, gol atas makin kaya, gol bawah dapat subsidi. Biasanya kalau gini negara akan kasih stimulus. Indo sendiri sudah ada stimulus, diskon tarif pln masuk stimulus",1900665894600405160,,in,0,3,0
1900554883411116141,2025-03-14T21:42:08.000Z,17,"@hujanyangturun_ @syabuhachi Analisis sotoy ku bisa reformasi birokrasi semuanya. Bersih2 jabatan atas, anggaran di efisiensi (tapi yg beneran ya bkn asal motong) karena situasi APBN sekarang udah ngga bisa ngapa-ngapain karena alokasi anggaran kita udah habis/mepet (byk jatuh tempo utang di 2025-2029 ini)",1900663763508060526,,in,0,0,0
1900623234124706234,2025-03-14T20:50:10.000Z,437,"@CNNIndonesia Nah lo, presiden kan bilang efisiensi anggaran,tdk perlu rapat rapat d hotel,knp tdk rapat d gedung DPR ya ?
Apa takut d liput media",1900650686859157704,,in,0,6,15
1900531550040817805,2025-03-14T20:39:58.000Z,1,"@selalunyampah Dirangkap sm ukex katanya, soalnya kegiatan pkkmb timeline waktunya dipress jadi 6 hari doang + ada efisiensi anggaran buat kegiatan² besar https://t.co/LcP10MSqUu",1900648117155832096,https://pbs.twimg.com/media/GmB1Yr5WQAA4_GM.jpg,in,0,0,0
